time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
3.050000	-2.486773	244.889283	0.214376	2.465771	271.037332	0.203667
3.060000	-2.505204	244.440812	0.214273	2.391817	271.378710	0.203551
3.070000	-2.518939	244.047701	0.214183	2.315359	271.705522	0.203420
3.080000	-2.532439	243.722649	0.214111	2.253711	272.051027	0.203289
3.090000	-2.549855	243.445651	0.214048	2.216643	272.440312	0.203170
3.100000	-2.574511	243.174848	0.213980	2.202617	272.875336	0.203064
3.110000	-2.608479	242.866165	0.213889	2.199596	273.330142	0.202957
3.120000	-2.651501	242.492410	0.213764	2.190252	273.759760	0.202827
3.130000	-2.699327	242.054142	0.213601	2.158729	274.119275	0.202652
3.140000	-2.742772	241.579113	0.213409	2.095690	274.383446	0.202423
3.150000	-2.769358	241.112049	0.213210	2.000340	274.556746	0.202153
3.160000	-2.768229	240.699727	0.213035	1.880549	274.669521	0.201868
3.170000	-2.736594	240.376960	0.212917	1.752467	274.764504	0.201605
3.180000	-2.683969	240.157534	0.212876	1.639140	274.882536	0.201399
3.190000	-2.630794	240.031751	0.212913	1.566245	275.053861	0.201272
3.200000	-2.600919	239.970354	0.213001	1.554284	275.294664	0.201230
3.210000	-2.611168	239.933653	0.213099	1.609756	275.604550	0.201266
3.220000	-2.663273	239.884127	0.213164	1.719849	275.963025	0.201356
3.230000	-2.742366	239.799503	0.213172	1.854134	276.328566	0.201471
3.240000	-2.822740	239.681581	0.213131	1.973352	276.646152	0.201581
3.250000	-2.877869	239.555488	0.213075	2.042211	276.864951	0.201669
3.260000	-2.889915	239.456923	0.213054	2.041642	276.960251	0.201738
3.270000	-2.854746	239.411194	0.213108	1.976130	276.948733	0.201808
3.280000	-2.781048	239.414135	0.213250	1.873104	276.887667	0.201911
3.290000	-2.684975	239.426347	0.213463	1.773895	276.856035	0.202074
3.300000	-2.583584	239.386172	0.213708	1.719207	276.924935	0.202307
3.310000	-2.490204	239.236435	0.213946	1.734848	277.130777	0.202593
3.320000	-2.413024	238.951778	0.214152	1.823620	277.464048	0.202898
3.330000	-2.355893	238.552791	0.214332	1.966031	277.878624	0.203181
3.340000	-2.319236	238.100204	0.214511	2.128183	278.315820	0.203409
3.350000	-2.299834	237.672439	0.214726	2.272601	278.730048	0.203576
3.360000	-2.290010	237.337259	0.215002	2.368364	279.103375	0.203706
3.370000	-2.277846	237.129869	0.215345	2.398860	279.443719	0.203842
3.380000	-2.249461	237.045799	0.215741	2.366547	279.770662	0.204031
3.390000	-2.192828	237.049421	0.216164	2.293590	280.098366	0.204300
3.400000	-2.101416	237.092014	0.216589	2.217006	280.424520	0.204650
3.410000	-1.976037	237.130224	0.217000	2.178395	280.729358	0.205055
3.420000	-1.824417	237.137923	0.217391	2.211022	280.983138	0.205477
3.430000	-1.659224	237.109402	0.217761	2.328720	281.157157	0.205879
3.440000	-1.495582	237.055871	0.218114	2.520723	281.233309	0.206237
3.450000	-1.348623	236.998359	0.218447	2.754378	281.209300	0.206545
3.460000	-1.230971	236.959358	0.218753	2.984941	281.098892	0.206811
3.470000	-1.150139	236.954878	0.219023	3.169013	280.928048	0.207049
3.480000	-1.106501	236.988561	0.219252	3.276696	280.728942	0.207269
3.490000	-1.093050	237.049471	0.219439	3.298098	280.534254	0.207474
3.500000	-1.097759	237.114482	0.219585	3.242550	280.373236	0.207654
3.510000	-1.108042	237.154990	0.219692	3.132219	280.268659	0.207794
3.520000	-1.115567	237.146413	0.219753	2.993691	280.232464	0.207876
3.530000	-1.119143	237.077927	0.219759	2.850767	280.260222	0.207889
3.540000	-1.124146	236.959088	0.219702	2.720108	280.328969	0.207828
3.550000	-1.138558	236.819959	0.219586	2.609953	280.404092	0.207700
3.560000	-1.167577	236.702762	0.219430	2.521315	280.455392	0.207521
3.570000	-1.209742	236.646300	0.219262	2.450711	280.473612	0.207317
3.580000	-1.256872	236.668560	0.219110	2.393232	280.475444	0.207116
3.590000	-1.297940	236.755512	0.218987	2.344764	280.492025	0.206941
3.600000	-1.324626	236.862709	0.218887	2.302678	280.548259	0.206804
3.610000	-1.335393	236.930472	0.218791	2.265267	280.647530	0.206695
3.620000	-1.335943	236.906225	0.218677	2.231145	280.772276	0.206590
3.630000	-1.336139	236.763337	0.218535	2.199807	280.899030	0.206461
3.640000	-1.345362	236.507730	0.218373	2.173353	281.016336	0.206288
3.650000	-1.368817	236.170253	0.218215	2.157708	281.132638	0.206074
3.660000	-1.406335	235.790541	0.218089	2.161174	281.269052	0.205836
3.670000	-1.453615	235.402032	0.218011	2.189908	281.442700	0.205604
3.680000	-1.504583	235.025838	0.217979	2.242638	281.652729	0.205399
3.690000	-1.553384	234.674300	0.217975	2.308281	281.879128	0.205228
3.700000	-1.595357	234.357954	0.217975	2.368392	282.095515	0.205081
3.710000	-1.627418	234.087895	0.217963	2.403164	282.287073	0.204938
3.720000	-1.648513	233.870950	0.217929	2.397739	282.460589	0.204783
3.730000	-1.660254	233.703135	0.217871	2.346394	282.638660	0.204611
3.740000	-1.666998	233.569850	0.217787	2.254029	282.841434	0.204427
3.750000	-1.674666	233.455869	0.217666	2.135312	283.068622	0.204236
3.760000	-1.688462	233.359017	0.217501	2.011387	283.294607	0.204040
3.770000	-1.710695	233.296712	0.217286	1.904029	283.480088	0.203831
